City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
592,Zaranj,AF,2021-10-05 19:54:53,30.9667,61.8833,60.76,15,2,7.16
593,Bonavista,CA,2021-10-05 19:54:53,48.6499,-53.1147,49.12,72,100,27.89
594,Whangamata,NZ,2021-10-05 19:54:54,-37.2,175.8667,59.09,83,66,1.79
595,Darhan,MN,2021-10-05 19:54:54,49.4867,105.9228,44.26,59,100,1.66
596,Skender Vakuf,BA,2021-10-05 19:54:54,44.4908,17.3775,63.07,76,73,5.14
597,Singaparna,ID,2021-10-05 19:54:55,-7.3515,108.111,69.98,97,96,3.02
598,Paamiut,GL,2021-10-05 19:54:55,61.994,-49.6678,36.41,72,7,11.21
599,Clinton,US,2021-10-05 19:53:49,42.587,-82.9199,70.02,87,90,1.01
600,Muros,ES,2021-10-05 19:54:56,42.7762,-9.0603,63.23,90,6,5.39
601,Erzin,TR,2021-10-05 19:54:56,36.9559,36.2,72.0,40,0,1.23
602,Laiyang,CN,2021-10-05 19:54:56,36.9758,120.7136,60.76,75,100,4.7
603,Calama,CL,2021-10-05 19:54:21,-22.4667,-68.9333,73.89,5,0,21.85
604,Wenling,CN,2021-10-05 19:54:57,28.3669,121.36,75.9,86,42,5.28
605,Karratha,AU,2021-10-05 19:54:57,-20.7377,116.8463,71.82,28,0,15.37
606,Along,IN,2021-10-05 19:54:58,28.1667,94.7667,67.73,94,15,1.5
607,Nchelenge,ZM,2021-10-05 19:54:58,-9.3451,28.734,76.21,65,98,4.99
608,Kidal,ML,2021-10-05 19:54:58,18.4411,1.4078,91.99,15,12,9.64
609,Doctor Juan Leon Mallorquin,PY,2021-10-05 19:54:59,-25.4,-55.2667,83.93,65,50,4.59
610,Lexington Park,US,2021-10-05 19:54:59,38.2668,-76.4538,83.66,83,75,1.01
611,Barvinkove,UA,2021-10-05 19:55:00,48.9097,37.0205,49.51,65,45,11.32
612,Korla,CN,2021-10-05 19:55:00,41.7597,86.1469,53.49,46,0,4.59
613,Hami,CN,2021-10-05 19:53:45,42.8,93.45,55.58,21,15,4.76
614,Cayeli,TR,2021-10-05 19:55:01,41.0923,40.7292,56.89,86,100,6.29
615,Greenfield,US,2021-10-05 19:55:03,42.9614,-88.0126,68.65,83,90,1.99
616,Kango,GA,2021-10-05 19:55:03,0.1943,10.0951,74.8,96,100,4.88
617,Matay,EG,2021-10-05 19:55:04,28.419,30.7792,73.65,48,0,17.09
618,Wajir,KE,2021-10-05 19:55:04,1.7471,40.0573,82.69,43,31,22.17
619,Siloam Springs,US,2021-10-05 19:50:07,36.1881,-94.5405,77.99,46,1,1.99
620,Rio Gallegos,AR,2021-10-05 19:55:05,-51.6226,-69.2181,53.65,24,0,14.97
621,Zambezi,ZM,2021-10-05 19:55:05,-13.5432,23.1047,69.91,68,86,5.44
622,Mahesana,IN,2021-10-05 19:55:06,23.6,72.4,80.15,70,16,5.41
623,Cooma,AU,2021-10-05 19:55:06,-36.2333,149.1333,42.57,56,0,11.5
624,Doctor Arroyo,MX,2021-10-05 19:55:07,23.6667,-100.1833,70.57,58,87,4.88
625,Makakilo City,US,2021-10-05 19:55:07,21.3469,-158.0858,82.62,66,90,0.0
626,Krasnyy Chikoy,RU,2021-10-05 19:55:08,50.3643,108.7512,38.28,77,100,2.19
627,Itaituba,BR,2021-10-05 19:55:08,-4.2761,-55.9836,93.36,55,20,4.18
628,Shebunino,RU,2021-10-05 19:55:08,46.4339,141.8603,47.95,74,91,3.38
629,Vallenar,CL,2021-10-05 19:55:09,-28.5708,-70.7581,76.78,25,0,8.72
630,Keningau,MY,2021-10-05 19:55:09,5.3378,116.1602,73.85,95,100,0.78
631,Musafirkhana,IN,2021-10-05 19:55:10,26.3667,81.8,79.65,75,2,1.63
632,Halifax,CA,2021-10-05 19:55:10,44.6453,-63.5724,67.68,53,75,8.05
633,Sturgeon Falls,CA,2021-10-05 19:55:11,46.3646,-79.9326,68.09,54,0,1.5
634,Maceio,BR,2021-10-05 19:51:05,-9.6658,-35.7353,85.44,65,0,8.05
635,Kosh-Agach,RU,2021-10-05 19:55:11,50.0,88.6667,23.58,68,47,2.13
636,Taltal,CL,2021-10-05 19:55:12,-25.4,-70.4833,62.08,66,26,7.14
637,Robertsport,LR,2021-10-05 19:55:12,6.7533,-11.3686,80.46,84,100,8.59
638,Boyolangu,ID,2021-10-05 19:55:12,-8.1181,111.8935,73.47,89,98,7.54
639,Sahuaripa,MX,2021-10-05 19:55:13,29.05,-109.2333,93.79,31,92,3.94
640,Synya,RU,2021-10-05 19:55:13,65.3718,58.0387,36.07,96,50,8.32
641,Lida,BY,2021-10-05 19:55:14,53.8833,25.2997,50.67,60,83,19.53
642,Araguacu,BR,2021-10-05 19:55:14,-12.9306,-49.8264,96.22,31,55,4.25
643,Barcelos,PT,2021-10-05 19:50:55,41.5388,-8.6151,64.92,87,0,4.54
644,Colares,PT,2021-10-05 19:55:14,38.7992,-9.4469,69.48,78,20,8.99
645,Peterhead,GB,2021-10-05 19:55:15,57.5058,-1.7981,50.4,89,100,25.59
646,Uhlove,UA,2021-10-05 19:55:15,44.8215,33.6045,52.57,74,100,18.92
647,Baykit,RU,2021-10-05 19:55:16,61.67,96.37,26.65,95,51,3.4
648,Riyadh,SA,2021-10-05 19:53:46,24.6877,46.7219,87.94,26,4,6.35
649,Kuusamo,FI,2021-10-05 19:55:16,65.9667,29.1833,46.44,93,90,12.66
650,Celestun,MX,2021-10-05 19:55:17,20.8667,-90.4,83.39,68,43,9.93
651,Berdigestyakh,RU,2021-10-05 19:55:17,62.0989,126.6992,26.29,95,82,5.26
652,Armidale,AU,2021-10-05 19:55:17,-30.5167,151.65,31.8,66,0,2.51
653,Kudahuvadhoo,MV,2021-10-05 19:55:18,2.6708,72.8944,83.64,74,99,17.67
654,Buala,SB,2021-10-05 19:55:19,-8.145,159.5921,80.92,78,95,5.79
655,Yangjiang,CN,2021-10-05 19:55:19,21.85,111.9667,76.95,86,98,5.61
656,Taitung,TW,2021-10-05 19:55:19,22.7583,121.1444,78.73,74,0,11.05
657,Sabang,ID,2021-10-05 19:55:20,5.8933,95.3214,82.53,77,100,16.78
